order_id,order_detail_id,customer_id,product_id,order_date,quantity,unit_price,discount,sales_before_discount,discount_amount,net_sales_amount,total_cost,gross_profit
305,907,98,1,2025-10-24,7,17.01,0.1000,119.07,11.91,107.16,88.27,18.89
305,908,98,44,2025-10-24,1,78.05,0.0500,78.05,3.90,74.15,57.67,16.48
306,909,26,27,2025-10-25,5,180.68,0.0000,903.40,0.00,903.40,488.70,414.70
306,910,26,44,2025-10-25,9,78.05,0.0500,702.45,35.12,667.33,519.03,148.30
306,911,26,32,2025-10-25,6,45.24,0.1000,271.44,27.14,244.30,157.08,87.22
306,912,26,49,2025-10-25,1,55.32,0.1000,55.32,5.53,49.79,31.96,17.83
307,913,45,4,2025-10-23,5,74.72,0.0500,373.60,18.68,354.92,224.15,130.77
307,914,45,35,2025-10-23,8,121.77,0.0500,974.16,48.71,925.45,753.84,171.61
308,915,59,26,2025-10-23,4,147.88,0.0500,591.52,29.58,561.94,304.80,257.14
309,916,52,37,2025-10-24,1,91.07,0.1000,91.07,9.11,81.96,61.67,20.29
310,917,84,45,2025-10-24,7,91.45,0.0000,640.15,0.00,640.15,444.29,195.86
310,918,84,16,2025-10-24,4,132.35,0.0000,529.40,0.00,529.40,281.24,248.16
311,919,15,20,2025-10-22,2,123.79,0.1000,247.58,24.76,222.82,150.84,71.98
311,920,15,41,2025-10-22,2,90.07,0.0000,180.14,0.00,180.14,91.94,88.20
311,921,15,31,2025-10-22,7,129.50,0.0000,906.50,0.00,906.50,578.06,328.44
312,922,85,41,2025-10-24,6,90.07,0.0500,540.42,27.02,513.40,275.82,237.58
312,923,85,16,2025-10-24,2,132.35,0.0500,264.70,13.24,251.47,140.62,110.85
312,924,85,16,2025-10-24,6,132.35,0.0000,794.10,0.00,794.10,421.86,372.24
312,925,85,22,2025-10-24,9,12.60,0.0000,113.40,0.00,113.40,75.78,37.62
312,926,85,5,2025-10-24,10,127.88,0.1000,1278.80,127.88,1150.92,938.00,212.92
313,927,14,49,2025-10-24,2,55.32,0.1000,110.64,11.06,99.58,63.92,35.66
313,928,14,29,2025-10-24,10,55.53,0.0000,555.30,0.00,555.30,303.50,251.80
313,929,14,6,2025-10-24,1,39.45,0.0000,39.45,0.00,39.45,30.23,9.22
313,930,14,25,2025-10-24,6,63.61,0.1000,381.66,38.17,343.49,231.60,111.89
314,931,64,9,2025-10-22,1,89.98,0.0500,89.98,4.50,85.48,56.08,29.40
315,932,20,20,2025-10-23,10,123.79,0.1000,1237.90,123.79,1114.11,754.20,359.91
316,933,7,5,2025-10-22,2,127.88,0.1000,255.76,25.58,230.18,187.60,42.58
316,934,7,4,2025-10-22,9,74.72,0.0000,672.48,0.00,672.48,403.47,269.01
316,935,7,19,2025-10-22,7,47.87,0.0500,335.09,16.75,318.34,256.83,61.51
316,936,7,7,2025-10-22,10,63.12,0.0500,631.20,31.56,599.64,350.40,249.24
317,937,98,39,2025-10-25,10,28.49,0.0000,284.90,0.00,284.90,230.60,54.30
317,938,98,30,2025-10-25,7,165.77,0.0500,1160.39,58.02,1102.37,615.02,487.35
318,939,12,40,2025-10-24,10,100.37,0.0000,1003.70,0.00,1003.70,543.90,459.80
318,940,12,22,2025-10-24,1,12.60,0.0500,12.60,0.63,11.97,8.42,3.55
318,941,12,34,2025-10-24,6,100.21,0.1000,601.26,60.13,541.13,395.64,145.49
318,942,12,13,2025-10-24,2,112.51,0.0000,225.02,0.00,225.02,136.90,88.12
319,943,62,39,2025-10-25,2,28.49,0.1000,56.98,5.70,51.28,46.12,5.16
320,944,73,37,2025-10-22,3,91.07,0.1000,273.21,27.32,245.89,185.01,60.88
320,945,73,33,2025-10-22,5,39.51,0.0500,197.55,9.88,187.67,157.35,30.32
321,946,53,31,2025-10-21,10,129.50,0.0500,1295.00,64.75,1230.25,825.80,404.45
321,947,53,12,2025-10-21,4,181.74,0.0000,726.96,0.00,726.96,393.88,333.08
321,948,53,3,2025-10-21,1,47.57,0.0000,47.57,0.00,47.57,28.39,19.18
321,949,53,20,2025-10-21,10,123.79,0.0500,1237.90,61.90,1176.01,754.20,421.81
322,950,86,42,2025-10-23,6,65.41,0.0500,392.46,19.62,372.84,208.92,163.92
322,951,86,38,2025-10-23,9,100.72,0.0000,906.48,0.00,906.48,563.31,343.17
322,952,86,10,2025-10-23,8,168.80,0.0500,1350.40,67.52,1282.88,709.44,573.44
322,953,86,39,2025-10-23,6,28.49,0.0500,170.94,8.55,162.39,138.36,24.03
322,954,86,24,2025-10-23,1,123.67,0.1000,123.67,12.37,111.30,90.40,20.90
323,955,83,43,2025-10-26,3,52.49,0.0000,157.47,0.00,157.47,103.14,54.33
323,956,83,16,2025-10-26,9,132.35,0.1000,1191.15,119.12,1072.04,632.79,439.25
323,957,83,4,2025-10-26,7,74.72,0.0500,523.04,26.15,496.89,313.81,183.08
323,958,83,13,2025-10-26,4,112.51,0.1000,450.04,45.00,405.04,273.80,131.24
323,959,83,13,2025-10-26,2,112.51,0.0500,225.02,11.25,213.77,136.90,76.87
324,960,22,43,2025-10-26,8,52.49,0.1000,419.92,41.99,377.93,275.04,102.89
324,961,22,45,2025-10-26,8,91.45,0.1000,731.60,73.16,658.44,507.76,150.68
325,962,49,38,2025-10-23,10,100.72,0.0500,1007.20,50.36,956.84,625.90,330.94
325,963,49,40,2025-10-23,5,100.37,0.0500,501.85,25.09,476.76,271.95,204.81
325,964,49,22,2025-10-23,3,12.60,0.0000,37.80,0.00,37.80,25.26,12.54
326,965,16,3,2025-10-23,8,47.57,0.0000,380.56,0.00,380.56,227.12,153.44
326,966,16,1,2025-10-23,4,17.01,0.1000,68.04,6.80,61.24,50.44,10.80
326,967,16,15,2025-10-23,8,51.99,0.1000,415.92,41.59,374.33,246.96,127.37
326,968,16,14,2025-10-23,4,57.59,0.0500,230.36,11.52,218.84,120.48,98.36
327,969,78,48,2025-10-26,7,98.28,0.0000,687.96,0.00,687.96,374.92,313.04
327,970,78,26,2025-10-26,3,147.88,0.0000,443.64,0.00,443.64,228.60,215.04
327,971,78,24,2025-10-26,1,123.67,0.0000,123.67,0.00,123.67,90.40,33.27
328,972,29,2,2025-10-24,9,95.98,0.0000,863.82,0.00,863.82,622.35,241.47
328,973,29,10,2025-10-24,5,168.80,0.0500,844.00,42.20,801.80,443.40,358.40
328,974,29,13,2025-10-24,10,112.51,0.0500,1125.10,56.26,1068.85,684.50,384.35
329,975,29,2,2025-10-23,4,95.98,0.0000,383.92,0.00,383.92,276.60,107.32
330,976,92,12,2025-10-26,4,181.74,0.0500,726.96,36.35,690.61,393.88,296.73
330,977,92,47,2025-10-26,3,105.63,0.0500,316.89,15.84,301.05,201.60,99.45
330,978,92,36,2025-10-26,4,119.52,0.0000,478.08,0.00,478.08,240.64,237.44
331,979,25,2,2025-10-21,3,95.98,0.0500,287.94,14.40,273.54,207.45,66.09
331,980,25,7,2025-10-21,1,63.12,0.1000,63.12,6.31,56.81,35.04,21.77
332,981,1,25,2025-10-23,2,63.61,0.0500,127.22,6.36,120.86,77.20,43.66
332,982,1,14,2025-10-23,5,57.59,0.0500,287.95,14.40,273.55,150.60,122.95
333,983,17,24,2025-10-25,6,123.67,0.1000,742.02,74.20,667.82,542.40,125.42
333,984,17,11,2025-10-25,9,37.31,0.1000,335.79,33.58,302.21,179.91,122.30
334,985,44,46,2025-10-23,2,46.34,0.0000,92.68,0.00,92.68,67.74,24.94
334,986,44,10,2025-10-23,3,168.80,0.0000,506.40,0.00,506.40,266.04,240.36
334,987,44,13,2025-10-23,9,112.51,0.0500,1012.59,50.63,961.96,616.05,345.91
334,988,44,45,2025-10-23,6,91.45,0.0500,548.70,27.44,521.27,380.82,140.45
335,989,26,28,2025-10-25,4,42.75,0.0000,171.00,0.00,171.00,88.16,82.84
335,990,26,49,2025-10-25,10,55.32,0.1000,553.20,55.32,497.88,319.60,178.28
335,991,26,13,2025-10-25,9,112.51,0.0500,1012.59,50.63,961.96,616.05,345.91
335,992,26,10,2025-10-25,6,168.80,0.0000,1012.80,0.00,1012.80,532.08,480.72
335,993,26,4,2025-10-25,5,74.72,0.0000,373.60,0.00,373.60,224.15,149.45
336,994,42,38,2025-10-24,8,100.72,0.0000,805.76,0.00,805.76,500.72,305.04
336,995,42,47,2025-10-24,2,105.63,0.0500,211.26,10.56,200.70,134.40,66.30
336,996,42,43,2025-10-24,10,52.49,0.0000,524.90,0.00,524.90,343.80,181.10
336,997,42,11,2025-10-24,9,37.31,0.0500,335.79,16.79,319.00,179.91,139.09
336,998,42,49,2025-10-24,9,55.32,0.0500,497.88,24.89,472.99,287.64,185.35
337,999,67,34,2025-10-25,8,100.21,0.0000,801.68,0.00,801.68,527.52,274.16
337,1000,67,21,2025-10-25,6,7.46,0.1000,44.76,4.48,40.28,35.52,4.76
337,1001,67,45,2025-10-25,8,91.45,0.1000,731.60,73.16,658.44,507.76,150.68
337,1002,67,32,2025-10-25,8,45.24,0.0500,361.92,18.10,343.82,209.44,134.38
338,1003,19,26,2025-10-24,10,147.88,0.1000,1478.80,147.88,1330.92,762.00,568.92
338,1004,19,3,2025-10-24,4,47.57,0.0000,190.28,0.00,190.28,113.56,76.72
338,1005,19,13,2025-10-24,8,112.51,0.0000,900.08,0.00,900.08,547.60,352.48
338,1006,19,26,2025-10-24,4,147.88,0.0500,591.52,29.58,561.94,304.80,257.14
338,1007,19,28,2025-10-24,7,42.75,0.1000,299.25,29.93,269.33,154.28,115.05
339,1008,95,24,2025-10-22,5,123.67,0.1000,618.35,61.84,556.52,452.00,104.52
339,1009,95,6,2025-10-22,3,39.45,0.0000,118.35,0.00,118.35,90.69,27.66
340,1010,50,29,2025-10-24,9,55.53,0.0500,499.77,24.99,474.78,273.15,201.63
340,1011,50,15,2025-10-24,10,51.99,0.0000,519.90,0.00,519.90,308.70,211.20
340,1012,50,30,2025-10-24,9,165.77,0.1000,1491.93,149.19,1342.74,790.74,552.00
341,1013,57,28,2025-10-24,8,42.75,0.0500,342.00,17.10,324.90,176.32,148.58
341,1014,57,28,2025-10-24,7,42.75,0.0500,299.25,14.96,284.29,154.28,130.01
341,1015,57,32,2025-10-24,6,45.24,0.0500,271.44,13.57,257.87,157.08,100.79
342,1019,88,19,2025-10-24,9,47.87,0.1000,430.83,43.08,387.75,330.21,57.54
342,1016,88,2,2025-10-24,3,95.98,0.0500,287.94,14.40,273.54,207.45,66.09
342,1017,88,15,2025-10-24,5,51.99,0.1000,259.95,26.00,233.96,154.35,79.61
342,1018,88,5,2025-10-24,6,127.88,0.0000,767.28,0.00,767.28,562.80,204.48
343,1020,21,42,2025-10-23,2,65.41,0.0500,130.82,6.54,124.28,69.64,54.64
343,1021,21,15,2025-10-23,2,51.99,0.0000,103.98,0.00,103.98,61.74,42.24
343,1022,21,5,2025-10-23,6,127.88,0.0000,767.28,0.00,767.28,562.80,204.48
343,1023,21,35,2025-10-23,4,121.77,0.0500,487.08,24.35,462.73,376.92,85.81
343,1024,21,13,2025-10-23,6,112.51,0.0500,675.06,33.75,641.31,410.70,230.61
344,1025,77,48,2025-10-23,5,98.28,0.0000,491.40,0.00,491.40,267.80,223.60
344,1026,77,46,2025-10-23,10,46.34,0.0000,463.40,0.00,463.40,338.70,124.70
344,1027,77,49,2025-10-23,9,55.32,0.0500,497.88,24.89,472.99,287.64,185.35
345,1028,91,50,2025-10-24,5,27.21,0.0500,136.05,6.80,129.25,69.35,59.90
346,1029,52,26,2025-10-26,7,147.88,0.1000,1035.16,103.52,931.64,533.40,398.24
346,1030,52,49,2025-10-26,1,55.32,0.0500,55.32,2.77,52.55,31.96,20.59
346,1031,52,42,2025-10-26,9,65.41,0.0000,588.69,0.00,588.69,313.38,275.31
347,1032,72,15,2025-10-24,4,51.99,0.1000,207.96,20.80,187.16,123.48,63.68
347,1033,72,48,2025-10-24,4,98.28,0.0500,393.12,19.66,373.46,214.24,159.22
347,1034,72,15,2025-10-24,9,51.99,0.1000,467.91,46.79,421.12,277.83,143.29
347,1035,72,36,2025-10-24,8,119.52,0.1000,956.16,95.62,860.54,481.28,379.26
348,1036,70,22,2025-10-23,2,12.60,0.0500,25.20,1.26,23.94,16.84,7.10
348,1037,70,13,2025-10-23,7,112.51,0.1000,787.57,78.76,708.81,479.15,229.66
348,1038,70,27,2025-10-23,4,180.68,0.0500,722.72,36.14,686.58,390.96,295.62
348,1039,70,29,2025-10-23,9,55.53,0.0000,499.77,0.00,499.77,273.15,226.62
349,1040,11,9,2025-10-24,10,89.98,0.0000,899.80,0.00,899.80,560.80,339.00
349,1041,11,20,2025-10-24,1,123.79,0.0500,123.79,6.19,117.60,75.42,42.18
349,1042,11,43,2025-10-24,6,52.49,0.0500,314.94,15.75,299.19,206.28,92.91
350,1043,90,27,2025-10-23,7,180.68,0.1000,1264.76,126.48,1138.28,684.18,454.10
350,1044,90,49,2025-10-23,7,55.32,0.1000,387.24,38.72,348.52,223.72,124.80
351,1045,23,20,2025-10-22,6,123.79,0.1000,742.74,74.27,668.47,452.52,215.95
351,1046,23,2,2025-10-22,10,95.98,0.0000,959.80,0.00,959.80,691.50,268.30
351,1047,23,9,2025-10-22,3,89.98,0.0500,269.94,13.50,256.44,168.24,88.20
351,1048,23,37,2025-10-22,10,91.07,0.1000,910.70,91.07,819.63,616.70,202.93
351,1049,23,37,2025-10-22,7,91.07,0.0500,637.49,31.87,605.62,431.69,173.93
352,1050,3,26,2025-10-25,2,147.88,0.1000,295.76,29.58,266.18,152.40,113.78
352,1051,3,25,2025-10-25,4,63.61,0.0500,254.44,12.72,241.72,154.40,87.32
353,1052,65,22,2025-10-22,10,12.60,0.0500,126.00,6.30,119.70,84.20,35.50
354,1053,4,6,2025-10-24,3,39.45,0.0000,118.35,0.00,118.35,90.69,27.66
354,1054,4,44,2025-10-24,9,78.05,0.0000,702.45,0.00,702.45,519.03,183.42
354,1055,4,3,2025-10-24,10,47.57,0.0500,475.70,23.79,451.92,283.90,168.02
355,1056,94,12,2025-10-23,4,181.74,0.0000,726.96,0.00,726.96,393.88,333.08
356,1057,69,19,2025-10-22,4,47.87,0.0000,191.48,0.00,191.48,146.76,44.72
356,1058,69,19,2025-10-22,9,47.87,0.0000,430.83,0.00,430.83,330.21,100.62
356,1059,69,30,2025-10-22,1,165.77,0.0500,165.77,8.29,157.48,87.86,69.62
356,1060,69,34,2025-10-22,1,100.21,0.0000,100.21,0.00,100.21,65.94,34.27
357,1061,29,27,2025-10-26,7,180.68,0.0000,1264.76,0.00,1264.76,684.18,580.58
357,1062,29,8,2025-10-26,3,97.01,0.1000,291.03,29.10,261.93,145.62,116.31
357,1063,29,27,2025-10-26,8,180.68,0.1000,1445.44,144.54,1300.90,781.92,518.98
358,1064,71,25,2025-10-23,4,63.61,0.0000,254.44,0.00,254.44,154.40,100.04
359,1065,86,20,2025-10-21,7,123.79,0.1000,866.53,86.65,779.88,527.94,251.94
359,1066,86,43,2025-10-21,8,52.49,0.0000,419.92,0.00,419.92,275.04,144.88
360,1067,40,37,2025-10-23,5,91.07,0.1000,455.35,45.54,409.82,308.35,101.47
360,1068,40,13,2025-10-23,9,112.51,0.1000,1012.59,101.26,911.33,616.05,295.28
360,1069,40,44,2025-10-23,8,78.05,0.0500,624.40,31.22,593.18,461.36,131.82
360,1070,40,13,2025-10-23,1,112.51,0.0000,112.51,0.00,112.51,68.45,44.06
360,1071,40,29,2025-10-23,2,55.53,0.0500,111.06,5.55,105.51,60.70,44.81
361,1072,29,16,2025-10-25,9,132.35,0.0500,1191.15,59.56,1131.59,632.79,498.80
361,1073,29,37,2025-10-25,8,91.07,0.0500,728.56,36.43,692.13,493.36,198.77
361,1074,29,30,2025-10-25,10,165.77,0.0000,1657.70,0.00,1657.70,878.60,779.10
361,1075,29,48,2025-10-25,2,98.28,0.0500,196.56,9.83,186.73,107.12,79.61
361,1076,29,42,2025-10-25,8,65.41,0.0500,523.28,26.16,497.12,278.56,218.56
362,1077,14,26,2025-10-24,10,147.88,0.0000,1478.80,0.00,1478.80,762.00,716.80
362,1078,14,27,2025-10-24,4,180.68,0.0000,722.72,0.00,722.72,390.96,331.76
362,1079,14,40,2025-10-24,7,100.37,0.0500,702.59,35.13,667.46,380.73,286.73
363,1080,3,43,2025-10-25,3,52.49,0.1000,157.47,15.75,141.72,103.14,38.58
363,1081,3,37,2025-10-25,2,91.07,0.0500,182.14,9.11,173.03,123.34,49.69
363,1082,3,45,2025-10-25,1,91.45,0.0000,91.45,0.00,91.45,63.47,27.98
363,1083,3,11,2025-10-25,5,37.31,0.1000,186.55,18.66,167.90,99.95,67.95
364,1087,70,24,2025-10-26,2,123.67,0.0000,247.34,0.00,247.34,180.80,66.54
364,1088,70,33,2025-10-26,6,39.51,0.0500,237.06,11.85,225.21,188.82,36.39
364,1084,70,19,2025-10-26,2,47.87,0.1000,95.74,9.57,86.17,73.38,12.79
364,1085,70,47,2025-10-26,4,105.63,0.0500,422.52,21.13,401.39,268.80,132.59
364,1086,70,27,2025-10-26,9,180.68,0.0000,1626.12,0.00,1626.12,879.66,746.46
365,1089,66,11,2025-10-23,5,37.31,0.0000,186.55,0.00,186.55,99.95,86.60
365,1090,66,33,2025-10-23,1,39.51,0.0500,39.51,1.98,37.53,31.47,6.06
365,1091,66,2,2025-10-23,2,95.98,0.1000,191.96,19.20,172.76,138.30,34.46
365,1092,66,45,2025-10-23,8,91.45,0.0500,731.60,36.58,695.02,507.76,187.26
366,1093,23,48,2025-10-23,7,98.28,0.0000,687.96,0.00,687.96,374.92,313.04
366,1094,23,26,2025-10-23,1,147.88,0.0000,147.88,0.00,147.88,76.20,71.68
366,1095,23,17,2025-10-23,2,55.59,0.1000,111.18,11.12,100.06,57.72,42.34
367,1096,34,21,2025-10-25,8,7.46,0.0500,59.68,2.98,56.70,47.36,9.34
367,1097,34,30,2025-10-25,2,165.77,0.0000,331.54,0.00,331.54,175.72,155.82
368,1098,84,43,2025-10-26,4,52.49,0.1000,209.96,21.00,188.96,137.52,51.44
368,1099,84,29,2025-10-26,3,55.53,0.0500,166.59,8.33,158.26,91.05,67.21
368,1100,84,18,2025-10-26,3,121.61,0.0000,364.83,0.00,364.83,195.78,169.05
368,1101,84,2,2025-10-26,10,95.98,0.0000,959.80,0.00,959.80,691.50,268.30
368,1102,84,12,2025-10-26,5,181.74,0.0000,908.70,0.00,908.70,492.35,416.35
369,1103,49,48,2025-10-26,7,98.28,0.0000,687.96,0.00,687.96,374.92,313.04
369,1104,49,5,2025-10-26,1,127.88,0.1000,127.88,12.79,115.09,93.80,21.29
369,1105,49,18,2025-10-26,3,121.61,0.0500,364.83,18.24,346.59,195.78,150.81
369,1106,49,23,2025-10-26,3,56.53,0.0000,169.59,0.00,169.59,137.49,32.10
369,1107,49,46,2025-10-26,1,46.34,0.1000,46.34,4.63,41.71,33.87,7.84
370,1108,45,14,2025-10-25,8,57.59,0.1000,460.72,46.07,414.65,240.96,173.69
370,1109,45,4,2025-10-25,9,74.72,0.1000,672.48,67.25,605.23,403.47,201.76
370,1110,45,43,2025-10-25,2,52.49,0.0500,104.98,5.25,99.73,68.76,30.97
370,1111,45,45,2025-10-25,5,91.45,0.0500,457.25,22.86,434.39,317.35,117.04
370,1112,45,4,2025-10-25,10,74.72,0.0000,747.20,0.00,747.20,448.30,298.90
371,1113,36,50,2025-10-22,7,27.21,0.0000,190.47,0.00,190.47,97.09,93.38
372,1114,62,24,2025-10-24,4,123.67,0.0000,494.68,0.00,494.68,361.60,133.08
372,1115,62,6,2025-10-24,1,39.45,0.0500,39.45,1.97,37.48,30.23,7.25
373,1116,21,1,2025-10-21,6,17.01,0.0000,102.06,0.00,102.06,75.66,26.40
374,1117,77,15,2025-10-22,2,51.99,0.1000,103.98,10.40,93.58,61.74,31.84
375,1118,22,47,2025-10-24,3,105.63,0.0000,316.89,0.00,316.89,201.60,115.29
375,1119,22,27,2025-10-24,9,180.68,0.0000,1626.12,0.00,1626.12,879.66,746.46
376,1120,44,21,2025-10-25,9,7.46,0.1000,67.14,6.71,60.43,53.28,7.15
376,1121,44,13,2025-10-25,10,112.51,0.0000,1125.10,0.00,1125.10,684.50,440.60
376,1122,44,35,2025-10-25,7,121.77,0.0500,852.39,42.62,809.77,659.61,150.16
377,1123,65,15,2025-10-23,4,51.99,0.0000,207.96,0.00,207.96,123.48,84.48
378,1124,69,21,2025-10-22,3,7.46,0.0000,22.38,0.00,22.38,17.76,4.62
378,1125,69,26,2025-10-22,6,147.88,0.0000,887.28,0.00,887.28,457.20,430.08
378,1126,69,25,2025-10-22,4,63.61,0.0500,254.44,12.72,241.72,154.40,87.32
379,1127,48,5,2025-10-24,5,127.88,0.1000,639.40,63.94,575.46,469.00,106.46
379,1128,48,40,2025-10-24,6,100.37,0.0000,602.22,0.00,602.22,326.34,275.88
380,1129,98,14,2025-10-22,7,57.59,0.0500,403.13,20.16,382.97,210.84,172.13
381,1130,70,32,2025-10-24,2,45.24,0.1000,90.48,9.05,81.43,52.36,29.07
381,1131,70,35,2025-10-24,10,121.77,0.0000,1217.70,0.00,1217.70,942.30,275.40
381,1132,70,17,2025-10-24,2,55.59,0.1000,111.18,11.12,100.06,57.72,42.34
381,1133,70,21,2025-10-24,7,7.46,0.1000,52.22,5.22,47.00,41.44,5.56
381,1134,70,50,2025-10-24,3,27.21,0.0500,81.63,4.08,77.55,41.61,35.94
382,1135,41,41,2025-10-24,6,90.07,0.1000,540.42,54.04,486.38,275.82,210.56
382,1136,41,31,2025-10-24,2,129.50,0.0500,259.00,12.95,246.05,165.16,80.89
383,1137,36,39,2025-10-21,10,28.49,0.0500,284.90,14.25,270.66,230.60,40.06
384,1138,40,33,2025-10-25,4,39.51,0.1000,158.04,15.80,142.24,125.88,16.36
384,1139,40,38,2025-10-25,1,100.72,0.0000,100.72,0.00,100.72,62.59,38.13
384,1140,40,2,2025-10-25,10,95.98,0.0000,959.80,0.00,959.80,691.50,268.30
384,1141,40,20,2025-10-25,4,123.79,0.1000,495.16,49.52,445.64,301.68,143.96
385,1142,44,49,2025-10-22,4,55.32,0.1000,221.28,22.13,199.15,127.84,71.31
385,1143,44,6,2025-10-22,1,39.45,0.0000,39.45,0.00,39.45,30.23,9.22
385,1144,44,24,2025-10-22,8,123.67,0.0500,989.36,49.47,939.89,723.20,216.69
385,1145,44,13,2025-10-22,3,112.51,0.0500,337.53,16.88,320.65,205.35,115.30
386,1146,9,42,2025-10-23,1,65.41,0.0000,65.41,0.00,65.41,34.82,30.59
386,1147,9,47,2025-10-23,10,105.63,0.0500,1056.30,52.82,1003.49,672.00,331.49
387,1148,77,9,2025-10-25,5,89.98,0.0500,449.90,22.50,427.41,280.40,147.01
387,1149,77,42,2025-10-25,1,65.41,0.1000,65.41,6.54,58.87,34.82,24.05
387,1150,77,27,2025-10-25,5,180.68,0.0000,903.40,0.00,903.40,488.70,414.70
388,1151,77,47,2025-10-22,6,105.63,0.0500,633.78,31.69,602.09,403.20,198.89
388,1152,77,16,2025-10-22,4,132.35,0.1000,529.40,52.94,476.46,281.24,195.22
389,1153,36,43,2025-10-21,4,52.49,0.1000,209.96,21.00,188.96,137.52,51.44
390,1154,72,39,2025-10-24,7,28.49,0.1000,199.43,19.94,179.49,161.42,18.07
390,1155,72,21,2025-10-24,3,7.46,0.0500,22.38,1.12,21.26,17.76,3.50
391,1156,53,5,2025-10-26,8,127.88,0.0000,1023.04,0.00,1023.04,750.40,272.64
392,1157,74,4,2025-10-23,3,74.72,0.0000,224.16,0.00,224.16,134.49,89.67
392,1158,74,9,2025-10-23,2,89.98,0.0000,179.96,0.00,179.96,112.16,67.80
393,1159,4,36,2025-10-23,4,119.52,0.0000,478.08,0.00,478.08,240.64,237.44
393,1160,4,33,2025-10-23,2,39.51,0.0500,79.02,3.95,75.07,62.94,12.13
393,1161,4,47,2025-10-23,8,105.63,0.0500,845.04,42.25,802.79,537.60,265.19
393,1162,4,11,2025-10-23,4,37.31,0.0000,149.24,0.00,149.24,79.96,69.28
393,1163,4,28,2025-10-23,3,42.75,0.1000,128.25,12.83,115.43,66.12,49.31
394,1164,67,20,2025-10-25,5,123.79,0.1000,618.95,61.90,557.06,377.10,179.96
394,1165,67,29,2025-10-25,4,55.53,0.0500,222.12,11.11,211.01,121.40,89.61
395,1166,61,6,2025-10-25,6,39.45,0.0500,236.70,11.84,224.87,181.38,43.49
395,1167,61,25,2025-10-25,3,63.61,0.0500,190.83,9.54,181.29,115.80,65.49
395,1168,61,29,2025-10-25,7,55.53,0.1000,388.71,38.87,349.84,212.45,137.39
395,1169,61,40,2025-10-25,7,100.37,0.0000,702.59,0.00,702.59,380.73,321.86
396,1170,31,2,2025-10-23,7,95.98,0.0500,671.86,33.59,638.27,484.05,154.22
396,1171,31,6,2025-10-23,5,39.45,0.1000,197.25,19.73,177.53,151.15,26.38
396,1172,31,35,2025-10-23,3,121.77,0.1000,365.31,36.53,328.78,282.69,46.09
396,1173,31,47,2025-10-23,3,105.63,0.0500,316.89,15.84,301.05,201.60,99.45
397,1174,85,30,2025-10-25,5,165.77,0.0500,828.85,41.44,787.41,439.30,348.11
397,1175,85,19,2025-10-25,7,47.87,0.1000,335.09,33.51,301.58,256.83,44.75
397,1176,85,39,2025-10-25,8,28.49,0.0000,227.92,0.00,227.92,184.48,43.44
397,1177,85,22,2025-10-25,3,12.60,0.1000,37.80,3.78,34.02,25.26,8.76
398,1178,74,13,2025-10-21,3,112.51,0.0000,337.53,0.00,337.53,205.35,132.18
398,1179,74,1,2025-10-21,1,17.01,0.1000,17.01,1.70,15.31,12.61,2.70
398,1180,74,47,2025-10-21,6,105.63,0.0500,633.78,31.69,602.09,403.20,198.89
398,1181,74,26,2025-10-21,7,147.88,0.0500,1035.16,51.76,983.40,533.40,450.00
399,1182,55,25,2025-10-23,8,63.61,0.0500,508.88,25.44,483.44,308.80,174.64
399,1183,55,42,2025-10-23,10,65.41,0.0000,654.10,0.00,654.10,348.20,305.90
399,1184,55,27,2025-10-23,1,180.68,0.0000,180.68,0.00,180.68,97.74,82.94
400,1186,59,49,2025-10-25,7,55.32,0.0500,387.24,19.36,367.88,223.72,144.16
400,1187,59,50,2025-10-25,6,27.21,0.1000,163.26,16.33,146.93,83.22,63.71
400,1188,59,46,2025-10-25,8,46.34,0.1000,370.72,37.07,333.65,270.96,62.69
400,1185,59,37,2025-10-25,3,91.07,0.0000,273.21,0.00,273.21,185.01,88.20
401,1189,34,45,2025-10-24,1,91.45,0.1000,91.45,9.15,82.31,63.47,18.84
401,1190,34,25,2025-10-24,7,63.61,0.1000,445.27,44.53,400.74,270.20,130.54
401,1191,34,16,2025-10-24,4,132.35,0.0500,529.40,26.47,502.93,281.24,221.69
402,1192,27,24,2025-10-23,1,123.67,0.1000,123.67,12.37,111.30,90.40,20.90
403,1193,88,17,2025-10-23,10,55.59,0.0500,555.90,27.80,528.11,288.60,239.51
403,1194,88,44,2025-10-23,3,78.05,0.0500,234.15,11.71,222.44,173.01,49.43
404,1195,2,39,2025-10-25,10,28.49,0.1000,284.90,28.49,256.41,230.60,25.81
404,1196,2,11,2025-10-25,1,37.31,0.0000,37.31,0.00,37.31,19.99,17.32
405,1197,73,42,2025-10-25,7,65.41,0.0500,457.87,22.89,434.98,243.74,191.24
406,1198,34,6,2025-10-26,9,39.45,0.0000,355.05,0.00,355.05,272.07,82.98
406,1199,34,28,2025-10-26,3,42.75,0.0500,128.25,6.41,121.84,66.12,55.72
406,1200,34,17,2025-10-26,5,55.59,0.1000,277.95,27.80,250.16,144.30,105.86
406,1201,34,35,2025-10-26,7,121.77,0.1000,852.39,85.24,767.15,659.61,107.54
406,1202,34,20,2025-10-26,7,123.79,0.1000,866.53,86.65,779.88,527.94,251.94
407,1203,78,7,2025-10-24,10,63.12,0.0500,631.20,31.56,599.64,350.40,249.24
