stage_id,order_id,stage_name,employee_id,start_time,end_time,process_minutes
1090,364,Picking,19,2025-10-26 09:56:23,2025-10-26 10:10:23,14
1091,364,Packing,10,2025-10-26 10:15:23,2025-10-26 10:45:23,30
1092,364,Shipping,5,2025-10-26 10:52:23,2025-10-26 11:51:23,59
1093,365,Picking,6,2025-10-23 19:01:26,2025-10-23 19:29:26,28
1094,365,Packing,17,2025-10-23 19:37:26,2025-10-23 19:42:26,5
1095,365,Shipping,5,2025-10-23 19:49:26,2025-10-23 20:38:26,49
1096,366,Picking,2,2025-10-23 20:18:48,2025-10-23 20:59:48,41
1097,366,Packing,8,2025-10-23 21:09:48,2025-10-23 21:23:48,14
1098,366,Shipping,16,2025-10-23 21:38:48,2025-10-23 22:10:48,32
1099,367,Picking,16,2025-10-25 11:58:36,2025-10-25 12:05:36,7
1100,367,Packing,15,2025-10-25 12:15:36,2025-10-25 12:33:36,18
1101,367,Shipping,2,2025-10-25 12:44:36,2025-10-25 13:18:36,34
1102,368,Picking,18,2025-10-26 06:35:14,2025-10-26 07:13:14,38
1103,368,Packing,19,2025-10-26 07:23:14,2025-10-26 07:45:14,22
1104,368,Shipping,6,2025-10-26 07:53:14,2025-10-26 08:40:14,47
1105,369,Picking,17,2025-10-26 11:14:00,2025-10-26 11:23:00,9
1106,369,Packing,13,2025-10-26 11:31:00,2025-10-26 11:52:00,21
1107,369,Shipping,12,2025-10-26 12:04:00,2025-10-26 12:28:00,24
1108,370,Picking,6,2025-10-25 10:52:37,2025-10-25 11:27:37,35
1109,370,Packing,8,2025-10-25 11:36:37,2025-10-25 11:41:37,5
1110,370,Shipping,3,2025-10-25 11:45:37,2025-10-25 12:23:37,38
1111,371,Picking,8,2025-10-22 09:23:18,2025-10-22 09:39:18,16
1112,371,Packing,14,2025-10-22 09:41:18,2025-10-22 10:09:18,28
1113,371,Shipping,11,2025-10-22 10:12:18,2025-10-22 11:04:18,52
1114,372,Picking,8,2025-10-24 11:43:26,2025-10-24 12:01:26,18
1115,372,Packing,2,2025-10-24 12:10:26,2025-10-24 12:25:26,15
1116,372,Shipping,5,2025-10-24 12:38:26,2025-10-24 12:49:26,11
1117,373,Picking,9,2025-10-21 17:08:40,2025-10-21 17:45:40,37
1118,373,Packing,6,2025-10-21 17:45:40,2025-10-21 17:59:40,14
1119,373,Shipping,17,2025-10-21 18:00:40,2025-10-21 18:20:40,20
1120,374,Picking,15,2025-10-22 06:08:21,2025-10-22 06:14:21,6
1121,374,Packing,20,2025-10-22 06:24:21,2025-10-22 06:47:21,23
1122,374,Shipping,16,2025-10-22 06:49:21,2025-10-22 07:12:21,23
1123,375,Picking,17,2025-10-24 13:07:17,2025-10-24 13:38:17,31
1124,375,Packing,9,2025-10-24 13:47:17,2025-10-24 14:01:17,14
1125,375,Shipping,6,2025-10-24 14:06:17,2025-10-24 14:55:17,49
1126,376,Picking,5,2025-10-25 01:40:16,2025-10-25 02:22:16,42
1127,376,Packing,4,2025-10-25 02:23:16,2025-10-25 02:42:16,19
1128,376,Shipping,1,2025-10-25 02:54:16,2025-10-25 03:28:16,34
1129,377,Picking,20,2025-10-23 12:18:12,2025-10-23 12:32:12,14
1130,377,Packing,20,2025-10-23 12:41:12,2025-10-23 12:52:12,11
1131,377,Shipping,2,2025-10-23 12:57:12,2025-10-23 13:37:12,40
1132,378,Picking,18,2025-10-22 02:30:11,2025-10-22 02:42:11,12
1133,378,Packing,1,2025-10-22 02:43:11,2025-10-22 03:18:11,35
1134,378,Shipping,14,2025-10-22 03:22:11,2025-10-22 04:10:11,48
1135,379,Picking,13,2025-10-24 03:56:39,2025-10-24 04:34:39,38
1136,379,Packing,12,2025-10-24 04:40:39,2025-10-24 04:59:39,19
1137,379,Shipping,19,2025-10-24 05:14:39,2025-10-24 06:14:39,60
1138,380,Picking,8,2025-10-22 01:42:29,2025-10-22 02:14:29,32
1139,380,Packing,3,2025-10-22 02:16:29,2025-10-22 02:37:29,21
1140,380,Shipping,10,2025-10-22 02:52:29,2025-10-22 03:51:29,59
1141,381,Picking,1,2025-10-24 15:57:01,2025-10-24 16:14:01,17
1142,381,Packing,13,2025-10-24 16:14:01,2025-10-24 16:19:01,5
1143,381,Shipping,7,2025-10-24 16:22:01,2025-10-24 17:05:01,43
1144,382,Picking,18,2025-10-24 06:00:53,2025-10-24 06:11:53,11
1145,382,Packing,14,2025-10-24 06:13:53,2025-10-24 06:45:53,32
1146,382,Shipping,19,2025-10-24 06:53:53,2025-10-24 07:19:53,26
1147,383,Picking,12,2025-10-21 14:07:18,2025-10-21 14:25:18,18
1148,383,Packing,18,2025-10-21 14:31:18,2025-10-21 15:11:18,40
1149,383,Shipping,18,2025-10-21 15:26:18,2025-10-21 15:47:18,21
1150,384,Picking,6,2025-10-25 20:40:00,2025-10-25 21:10:00,30
1151,384,Packing,4,2025-10-25 21:12:00,2025-10-25 21:24:00,12
1152,384,Shipping,7,2025-10-25 21:31:00,2025-10-25 22:09:00,38
1153,385,Picking,5,2025-10-22 08:43:50,2025-10-22 08:51:50,8
1154,385,Packing,16,2025-10-22 08:53:50,2025-10-22 09:22:50,29
1155,385,Shipping,20,2025-10-22 09:22:50,2025-10-22 09:37:50,15
1156,386,Picking,20,2025-10-23 23:01:38,2025-10-23 23:29:38,28
1157,386,Packing,17,2025-10-23 23:30:38,2025-10-23 23:37:38,7
1158,386,Shipping,10,2025-10-23 23:49:38,2025-10-24 00:24:38,35
1159,387,Picking,7,2025-10-25 11:26:45,2025-10-25 11:42:45,16
1160,387,Packing,17,2025-10-25 11:52:45,2025-10-25 12:28:45,36
1161,387,Shipping,10,2025-10-25 12:42:45,2025-10-25 12:52:45,10
1162,388,Picking,8,2025-10-22 10:07:01,2025-10-22 10:26:01,19
1163,388,Packing,1,2025-10-22 10:35:01,2025-10-22 10:50:01,15
1164,388,Shipping,6,2025-10-22 10:51:01,2025-10-22 11:24:01,33
1165,389,Picking,3,2025-10-21 22:21:03,2025-10-21 22:51:03,30
1166,389,Packing,3,2025-10-21 22:57:03,2025-10-21 23:14:03,17
1167,389,Shipping,18,2025-10-21 23:14:03,2025-10-22 00:11:03,57
1168,390,Picking,13,2025-10-24 07:49:40,2025-10-24 08:16:40,27
1169,390,Packing,19,2025-10-24 08:20:40,2025-10-24 08:39:40,19
1170,390,Shipping,1,2025-10-24 08:45:40,2025-10-24 09:24:40,39
1171,391,Picking,4,2025-10-26 05:00:16,2025-10-26 05:40:16,40
1172,391,Packing,17,2025-10-26 05:41:16,2025-10-26 06:18:16,37
1173,391,Shipping,9,2025-10-26 06:27:16,2025-10-26 06:58:16,31
1174,392,Picking,11,2025-10-23 02:25:00,2025-10-23 02:58:00,33
1175,392,Packing,15,2025-10-23 03:04:00,2025-10-23 03:39:00,35
1176,392,Shipping,15,2025-10-23 03:46:00,2025-10-23 04:44:00,58
1177,393,Picking,8,2025-10-23 12:30:35,2025-10-23 12:51:35,21
1178,393,Packing,11,2025-10-23 12:52:35,2025-10-23 13:21:35,29
1179,393,Shipping,14,2025-10-23 13:28:35,2025-10-23 14:21:35,53
1180,394,Picking,11,2025-10-25 05:51:19,2025-10-25 06:12:19,21
1181,394,Packing,3,2025-10-25 06:15:19,2025-10-25 06:38:19,23
1182,394,Shipping,18,2025-10-25 06:40:19,2025-10-25 07:15:19,35
1183,395,Picking,7,2025-10-25 16:20:08,2025-10-25 16:38:08,18
1184,395,Packing,16,2025-10-25 16:47:08,2025-10-25 17:09:08,22
1185,395,Shipping,7,2025-10-25 17:14:08,2025-10-25 18:11:08,57
1186,396,Picking,4,2025-10-23 21:11:27,2025-10-23 21:30:27,19
1187,396,Packing,4,2025-10-23 21:33:27,2025-10-23 21:53:27,20
1188,396,Shipping,3,2025-10-23 22:04:27,2025-10-23 22:23:27,19
1189,397,Picking,20,2025-10-25 10:22:33,2025-10-25 10:27:33,5
1190,397,Packing,11,2025-10-25 10:35:33,2025-10-25 10:42:33,7
1191,397,Shipping,16,2025-10-25 10:57:33,2025-10-25 11:30:33,33
1192,398,Picking,19,2025-10-21 23:18:00,2025-10-21 23:34:00,16
1193,398,Packing,5,2025-10-21 23:42:00,2025-10-22 00:04:00,22
1194,398,Shipping,2,2025-10-22 00:16:00,2025-10-22 00:40:00,24
1195,399,Picking,6,2025-10-23 11:56:14,2025-10-23 12:35:14,39
1196,399,Packing,15,2025-10-23 12:35:14,2025-10-23 13:12:14,37
1197,399,Shipping,4,2025-10-23 13:23:14,2025-10-23 13:58:14,35
1198,400,Picking,4,2025-10-25 14:01:49,2025-10-25 14:06:49,5
1199,400,Packing,11,2025-10-25 14:06:49,2025-10-25 14:24:49,18
1200,400,Shipping,12,2025-10-25 14:36:49,2025-10-25 15:23:49,47
1201,401,Picking,11,2025-10-24 17:23:03,2025-10-24 17:44:03,21
1202,401,Packing,12,2025-10-24 17:47:03,2025-10-24 18:09:03,22
1203,401,Shipping,6,2025-10-24 18:24:03,2025-10-24 19:13:03,49
1204,402,Picking,6,2025-10-23 19:09:46,2025-10-23 19:37:46,28
1205,402,Packing,19,2025-10-23 19:42:46,2025-10-23 20:12:46,30
1206,402,Shipping,5,2025-10-23 20:20:46,2025-10-23 20:58:46,38
1207,403,Picking,7,2025-10-23 10:04:13,2025-10-23 10:15:13,11
1208,403,Packing,5,2025-10-23 10:19:13,2025-10-23 10:39:13,20
1209,403,Shipping,5,2025-10-23 10:52:13,2025-10-23 11:26:13,34
1210,404,Picking,16,2025-10-25 06:48:15,2025-10-25 07:24:15,36
1211,404,Packing,10,2025-10-25 07:26:15,2025-10-25 08:04:15,38
1212,404,Shipping,9,2025-10-25 08:14:15,2025-10-25 09:14:15,60
1213,405,Picking,16,2025-10-25 20:10:26,2025-10-25 20:21:26,11
1214,405,Packing,4,2025-10-25 20:23:26,2025-10-25 20:31:26,8
1215,405,Shipping,15,2025-10-25 20:37:26,2025-10-25 21:03:26,26
1216,406,Picking,14,2025-10-26 02:03:57,2025-10-26 02:43:57,40
1217,406,Packing,4,2025-10-26 02:51:57,2025-10-26 03:12:57,21
1218,406,Shipping,12,2025-10-26 03:23:57,2025-10-26 03:34:57,11
1219,407,Picking,10,2025-10-24 10:44:57,2025-10-24 11:25:57,41
1220,407,Packing,12,2025-10-24 11:35:57,2025-10-24 12:14:57,39
1221,407,Shipping,11,2025-10-24 12:19:57,2025-10-24 13:18:57,59
1222,408,Picking,5,2025-10-24 18:48:40,2025-10-24 18:58:40,10
1223,408,Packing,6,2025-10-24 19:04:40,2025-10-24 19:27:40,23
1224,408,Shipping,11,2025-10-24 19:41:40,2025-10-24 20:31:40,50
1225,409,Picking,11,2025-10-21 16:43:53,2025-10-21 16:52:53,9
1226,409,Packing,11,2025-10-21 16:53:53,2025-10-21 17:08:53,15
1227,409,Shipping,10,2025-10-21 17:18:53,2025-10-21 17:42:53,24
1228,410,Picking,6,2025-10-25 05:17:38,2025-10-25 05:50:38,33
1229,410,Packing,6,2025-10-25 05:55:38,2025-10-25 06:33:38,38
1230,410,Shipping,1,2025-10-25 06:47:38,2025-10-25 07:23:38,36
1231,411,Picking,4,2025-10-21 22:03:04,2025-10-21 22:13:04,10
1232,411,Packing,3,2025-10-21 22:16:04,2025-10-21 22:31:04,15
1233,411,Shipping,16,2025-10-21 22:43:04,2025-10-21 22:59:04,16
1234,412,Picking,13,2025-10-22 21:49:39,2025-10-22 21:59:39,10
1235,412,Packing,10,2025-10-22 22:00:39,2025-10-22 22:21:39,21
1236,412,Shipping,8,2025-10-22 22:25:39,2025-10-22 22:40:39,15
1237,413,Picking,2,2025-10-25 07:40:22,2025-10-25 07:53:22,13
1238,413,Packing,12,2025-10-25 07:55:22,2025-10-25 08:33:22,38
1239,413,Shipping,11,2025-10-25 08:38:22,2025-10-25 08:49:22,11
1240,414,Picking,18,2025-10-25 15:44:34,2025-10-25 16:06:34,22
1241,414,Packing,6,2025-10-25 16:14:34,2025-10-25 16:47:34,33
1242,414,Shipping,19,2025-10-25 16:51:34,2025-10-25 17:45:34,54
1243,415,Picking,16,2025-10-23 05:23:21,2025-10-23 06:01:21,38
1244,415,Packing,18,2025-10-23 06:11:21,2025-10-23 06:50:21,39
1245,415,Shipping,8,2025-10-23 06:59:21,2025-10-23 07:31:21,32
1246,416,Picking,1,2025-10-22 20:36:00,2025-10-22 21:07:00,31
1247,416,Packing,17,2025-10-22 21:11:00,2025-10-22 21:25:00,14
1248,416,Shipping,5,2025-10-22 21:34:00,2025-10-22 21:44:00,10
1249,417,Picking,14,2025-10-25 23:50:32,2025-10-26 00:26:32,36
1250,417,Packing,10,2025-10-26 00:33:32,2025-10-26 00:57:32,24
1251,417,Shipping,20,2025-10-26 00:57:32,2025-10-26 01:56:32,59
1252,418,Picking,8,2025-10-22 00:37:56,2025-10-22 00:54:56,17
1253,418,Packing,6,2025-10-22 01:00:56,2025-10-22 01:40:56,40
1254,418,Shipping,13,2025-10-22 01:53:56,2025-10-22 02:28:56,35
1255,419,Picking,18,2025-10-24 02:22:18,2025-10-24 02:54:18,32
1256,419,Packing,9,2025-10-24 03:04:18,2025-10-24 03:24:18,20
1257,419,Shipping,14,2025-10-24 03:32:18,2025-10-24 04:00:18,28
1258,420,Picking,20,2025-10-22 01:33:24,2025-10-22 01:56:24,23
1259,420,Packing,16,2025-10-22 01:57:24,2025-10-22 02:31:24,34
1260,420,Shipping,7,2025-10-22 02:45:24,2025-10-22 03:12:24,27
1261,421,Picking,5,2025-10-26 02:23:24,2025-10-26 02:29:24,6
1262,421,Packing,15,2025-10-26 02:31:24,2025-10-26 02:42:24,11
1263,421,Shipping,1,2025-10-26 02:51:24,2025-10-26 03:18:24,27
1264,422,Picking,16,2025-10-25 07:53:58,2025-10-25 08:11:58,18
1265,422,Packing,12,2025-10-25 08:16:58,2025-10-25 08:47:58,31
1266,422,Shipping,15,2025-10-25 08:56:58,2025-10-25 09:56:58,60
1267,423,Picking,18,2025-10-25 17:40:53,2025-10-25 17:54:53,14
1268,423,Packing,16,2025-10-25 17:54:53,2025-10-25 18:16:53,22
1269,423,Shipping,6,2025-10-25 18:28:53,2025-10-25 18:42:53,14
1270,424,Picking,15,2025-10-22 02:36:26,2025-10-22 02:41:26,5
1271,424,Packing,8,2025-10-22 02:42:26,2025-10-22 03:02:26,20
1272,424,Shipping,2,2025-10-22 03:14:26,2025-10-22 04:13:26,59
1273,425,Picking,6,2025-10-24 04:15:07,2025-10-24 04:33:07,18
1274,425,Packing,2,2025-10-24 04:40:07,2025-10-24 05:09:07,29
1275,425,Shipping,18,2025-10-24 05:18:07,2025-10-24 05:48:07,30
1276,426,Picking,7,2025-10-22 11:58:55,2025-10-22 12:22:55,24
1277,426,Packing,4,2025-10-22 12:25:55,2025-10-22 12:53:55,28
1278,426,Shipping,8,2025-10-22 12:54:55,2025-10-22 13:46:55,52
1279,427,Picking,8,2025-10-25 16:19:28,2025-10-25 16:41:28,22
1280,427,Packing,1,2025-10-25 16:50:28,2025-10-25 17:02:28,12
1281,427,Shipping,2,2025-10-25 17:14:28,2025-10-25 18:14:28,60
1282,428,Picking,6,2025-10-23 07:25:58,2025-10-23 08:08:58,43
1283,428,Packing,16,2025-10-23 08:10:58,2025-10-23 08:38:58,28
1284,428,Shipping,3,2025-10-23 08:40:58,2025-10-23 09:05:58,25
1285,429,Picking,16,2025-10-21 15:21:08,2025-10-21 15:48:08,27
1286,429,Packing,8,2025-10-21 15:58:08,2025-10-21 16:12:08,14
1287,429,Shipping,11,2025-10-21 16:15:08,2025-10-21 16:33:08,18
1288,430,Picking,5,2025-10-21 18:38:04,2025-10-21 19:11:04,33
1289,430,Packing,9,2025-10-21 19:14:04,2025-10-21 19:20:04,6
1290,430,Shipping,2,2025-10-21 19:32:04,2025-10-21 20:04:04,32
1291,431,Picking,12,2025-10-23 10:37:37,2025-10-23 11:16:37,39
1292,431,Packing,11,2025-10-23 11:23:37,2025-10-23 11:40:37,17
1293,431,Shipping,15,2025-10-23 11:45:37,2025-10-23 12:29:37,44
1294,432,Picking,9,2025-10-26 07:12:00,2025-10-26 07:21:00,9
1295,432,Packing,18,2025-10-26 07:29:00,2025-10-26 07:43:00,14
1296,432,Shipping,12,2025-10-26 07:57:00,2025-10-26 08:25:00,28
1297,433,Picking,3,2025-10-21 19:39:34,2025-10-21 19:55:34,16
1298,433,Packing,18,2025-10-21 19:55:34,2025-10-21 20:23:34,28
1299,433,Shipping,13,2025-10-21 20:30:34,2025-10-21 21:00:34,30
1300,434,Picking,11,2025-10-23 06:37:41,2025-10-23 07:17:41,40
1301,434,Packing,4,2025-10-23 07:19:41,2025-10-23 07:42:41,23
1302,434,Shipping,4,2025-10-23 07:52:41,2025-10-23 08:28:41,36
1303,435,Picking,16,2025-10-23 16:10:30,2025-10-23 16:23:30,13
1304,435,Packing,7,2025-10-23 16:25:30,2025-10-23 16:32:30,7
1305,435,Shipping,4,2025-10-23 16:38:30,2025-10-23 16:54:30,16
1306,436,Picking,8,2025-10-23 18:22:36,2025-10-23 18:58:36,36
1307,436,Packing,20,2025-10-23 19:06:36,2025-10-23 19:27:36,21
1308,436,Shipping,3,2025-10-23 19:28:36,2025-10-23 20:01:36,33
1309,437,Picking,14,2025-10-24 02:47:35,2025-10-24 02:57:35,10
1310,437,Packing,12,2025-10-24 03:04:35,2025-10-24 03:12:35,8
1311,437,Shipping,2,2025-10-24 03:23:35,2025-10-24 04:08:35,45
1312,438,Picking,4,2025-10-22 08:19:12,2025-10-22 08:28:12,9
1313,438,Packing,4,2025-10-22 08:32:12,2025-10-22 08:41:12,9
1314,438,Shipping,8,2025-10-22 08:47:12,2025-10-22 09:30:12,43
1315,439,Picking,4,2025-10-22 23:12:01,2025-10-22 23:32:01,20
1316,439,Packing,19,2025-10-22 23:41:01,2025-10-22 23:57:01,16
1317,439,Shipping,12,2025-10-23 00:10:01,2025-10-23 01:07:01,57
1318,440,Picking,11,2025-10-24 17:22:36,2025-10-24 17:33:36,11
1319,440,Packing,6,2025-10-24 17:35:36,2025-10-24 17:51:36,16
1320,440,Shipping,18,2025-10-24 18:03:36,2025-10-24 18:45:36,42
1321,441,Picking,14,2025-10-24 00:02:45,2025-10-24 00:27:45,25
1322,441,Packing,11,2025-10-24 00:35:45,2025-10-24 01:00:45,25
1323,441,Shipping,20,2025-10-24 01:11:45,2025-10-24 01:47:45,36
1324,442,Picking,13,2025-10-24 21:54:21,2025-10-24 22:34:21,40
1325,442,Packing,1,2025-10-24 22:38:21,2025-10-24 23:06:21,28
1326,442,Shipping,2,2025-10-24 23:20:21,2025-10-24 23:58:21,38
1327,443,Picking,7,2025-10-25 14:55:51,2025-10-25 15:08:51,13
1328,443,Packing,11,2025-10-25 15:12:51,2025-10-25 15:17:51,5
1329,443,Shipping,1,2025-10-25 15:26:51,2025-10-25 15:50:51,24
1330,444,Picking,2,2025-10-26 07:28:20,2025-10-26 08:08:20,40
1331,444,Packing,15,2025-10-26 08:16:20,2025-10-26 08:56:20,40
1332,444,Shipping,12,2025-10-26 09:00:20,2025-10-26 09:16:20,16
1333,445,Picking,3,2025-10-22 14:14:33,2025-10-22 14:56:33,42
1334,445,Packing,19,2025-10-22 14:59:33,2025-10-22 15:18:33,19
1335,445,Shipping,13,2025-10-22 15:26:33,2025-10-22 15:55:33,29
1336,446,Picking,19,2025-10-22 12:36:32,2025-10-22 13:01:32,25
1337,446,Packing,4,2025-10-22 13:08:32,2025-10-22 13:24:32,16
1338,446,Shipping,20,2025-10-22 13:39:32,2025-10-22 14:33:32,54
1339,447,Picking,14,2025-10-22 12:58:58,2025-10-22 13:08:58,10
1340,447,Packing,4,2025-10-22 13:08:58,2025-10-22 13:34:58,26
1341,447,Shipping,8,2025-10-22 13:45:58,2025-10-22 14:22:58,37
1342,448,Picking,2,2025-10-21 23:15:14,2025-10-22 00:00:14,45
1343,448,Packing,11,2025-10-22 00:06:14,2025-10-22 00:14:14,8
1344,448,Shipping,18,2025-10-22 00:23:14,2025-10-22 01:06:14,43
1345,449,Picking,20,2025-10-25 04:35:01,2025-10-25 04:54:01,19
1346,449,Packing,19,2025-10-25 04:56:01,2025-10-25 05:04:01,8
1347,449,Shipping,17,2025-10-25 05:16:01,2025-10-25 05:54:01,38
1348,450,Picking,16,2025-10-23 19:37:55,2025-10-23 20:07:55,30
1349,450,Packing,19,2025-10-23 20:09:55,2025-10-23 20:22:55,13
1350,450,Shipping,2,2025-10-23 20:32:55,2025-10-23 20:47:55,15
1351,451,Picking,18,2025-10-25 05:45:18,2025-10-25 06:22:18,37
1352,451,Packing,7,2025-10-25 06:28:18,2025-10-25 06:41:18,13
1353,451,Shipping,16,2025-10-25 06:45:18,2025-10-25 07:25:18,40
1354,452,Picking,9,2025-10-25 15:09:31,2025-10-25 15:53:31,44
1355,452,Packing,14,2025-10-25 16:01:31,2025-10-25 16:21:31,20
1356,452,Shipping,11,2025-10-25 16:28:31,2025-10-25 16:42:31,14
1357,453,Picking,11,2025-10-22 22:16:36,2025-10-22 22:47:36,31
1358,453,Packing,12,2025-10-22 22:53:36,2025-10-22 23:21:36,28
1359,453,Shipping,20,2025-10-22 23:32:36,2025-10-22 23:54:36,22
1360,454,Picking,2,2025-10-24 11:43:52,2025-10-24 12:10:52,27
1361,454,Packing,8,2025-10-24 12:19:52,2025-10-24 12:52:52,33
1362,454,Shipping,7,2025-10-24 12:56:52,2025-10-24 13:34:52,38
1363,455,Picking,11,2025-10-25 00:07:54,2025-10-25 00:15:54,8
1364,455,Packing,4,2025-10-25 00:18:54,2025-10-25 00:32:54,14
1365,455,Shipping,10,2025-10-25 00:41:54,2025-10-25 00:51:54,10
1366,456,Picking,16,2025-10-22 08:08:46,2025-10-22 08:47:46,39
1367,456,Packing,20,2025-10-22 08:50:46,2025-10-22 09:08:46,18
1368,456,Shipping,5,2025-10-22 09:16:46,2025-10-22 10:01:46,45
1369,457,Picking,6,2025-10-22 21:18:05,2025-10-22 22:00:05,42
1370,457,Packing,2,2025-10-22 22:10:05,2025-10-22 22:48:05,38
1371,457,Shipping,10,2025-10-22 22:49:05,2025-10-22 23:15:05,26
1372,458,Picking,9,2025-10-24 06:31:47,2025-10-24 06:39:47,8
1373,458,Packing,12,2025-10-24 06:46:47,2025-10-24 06:51:47,5
1374,458,Shipping,4,2025-10-24 06:53:47,2025-10-24 07:27:47,34
1375,459,Picking,20,2025-10-25 08:13:17,2025-10-25 08:42:17,29
1376,459,Packing,18,2025-10-25 08:50:17,2025-10-25 09:01:17,11
1377,459,Shipping,3,2025-10-25 09:11:17,2025-10-25 09:52:17,41
1378,460,Picking,16,2025-10-23 00:39:29,2025-10-23 00:45:29,6
1379,460,Packing,13,2025-10-23 00:45:29,2025-10-23 01:05:29,20
1380,460,Shipping,6,2025-10-23 01:14:29,2025-10-23 01:45:29,31
1381,461,Picking,9,2025-10-24 06:22:59,2025-10-24 07:07:59,45
1382,461,Packing,13,2025-10-24 07:11:59,2025-10-24 07:31:59,20
1383,461,Shipping,1,2025-10-24 07:39:59,2025-10-24 07:52:59,13
1384,462,Picking,13,2025-10-23 00:25:16,2025-10-23 00:51:16,26
1385,462,Packing,17,2025-10-23 00:57:16,2025-10-23 01:10:16,13
1386,462,Shipping,20,2025-10-23 01:12:16,2025-10-23 02:08:16,56
1387,463,Picking,20,2025-10-25 12:38:08,2025-10-25 12:58:08,20
1388,463,Packing,11,2025-10-25 13:07:08,2025-10-25 13:21:08,14
1389,463,Shipping,15,2025-10-25 13:34:08,2025-10-25 14:03:08,29
1390,464,Picking,17,2025-10-21 13:04:18,2025-10-21 13:43:18,39
1391,464,Packing,5,2025-10-21 13:53:18,2025-10-21 14:10:18,17
1392,464,Shipping,14,2025-10-21 14:14:18,2025-10-21 14:43:18,29
1393,465,Picking,18,2025-10-26 08:57:11,2025-10-26 09:38:11,41
1394,465,Packing,4,2025-10-26 09:40:11,2025-10-26 10:05:11,25
1395,465,Shipping,6,2025-10-26 10:07:11,2025-10-26 10:52:11,45
1396,466,Picking,9,2025-10-24 07:38:38,2025-10-24 08:03:38,25
1397,466,Packing,5,2025-10-24 08:09:38,2025-10-24 08:40:38,31
1398,466,Shipping,7,2025-10-24 08:49:38,2025-10-24 09:27:38,38
1399,467,Picking,8,2025-10-23 05:46:33,2025-10-23 06:30:33,44
1400,467,Packing,8,2025-10-23 06:39:33,2025-10-23 07:01:33,22
1401,467,Shipping,1,2025-10-23 07:08:33,2025-10-23 07:56:33,48
1402,468,Picking,13,2025-10-25 13:54:15,2025-10-25 14:31:15,37
1403,468,Packing,16,2025-10-25 14:40:15,2025-10-25 15:15:15,35
1404,468,Shipping,16,2025-10-25 15:26:15,2025-10-25 15:47:15,21
1405,469,Picking,7,2025-10-24 18:43:26,2025-10-24 19:14:26,31
1406,469,Packing,7,2025-10-24 19:14:26,2025-10-24 19:36:26,22
1407,469,Shipping,3,2025-10-24 19:49:26,2025-10-24 20:13:26,24
1408,470,Picking,2,2025-10-22 10:36:36,2025-10-22 11:01:36,25
1409,470,Packing,20,2025-10-22 11:08:36,2025-10-22 11:28:36,20
1410,470,Shipping,13,2025-10-22 11:41:36,2025-10-22 12:16:36,35
1411,471,Picking,4,2025-10-21 22:50:36,2025-10-21 23:31:36,41
1412,471,Packing,15,2025-10-21 23:40:36,2025-10-22 00:19:36,39
1413,471,Shipping,15,2025-10-22 00:20:36,2025-10-22 01:03:36,43
1414,472,Picking,2,2025-10-24 03:58:05,2025-10-24 04:37:05,39
1415,472,Packing,7,2025-10-24 04:43:05,2025-10-24 04:50:05,7
1416,472,Shipping,10,2025-10-24 05:02:05,2025-10-24 05:45:05,43
1417,473,Picking,17,2025-10-23 13:53:47,2025-10-23 14:08:47,15
1418,473,Packing,5,2025-10-23 14:14:47,2025-10-23 14:37:47,23
1419,473,Shipping,15,2025-10-23 14:38:47,2025-10-23 15:32:47,54
1420,474,Picking,14,2025-10-25 01:25:28,2025-10-25 02:02:28,37
1421,474,Packing,11,2025-10-25 02:03:28,2025-10-25 02:19:28,16
1422,474,Shipping,15,2025-10-25 02:23:28,2025-10-25 02:58:28,35
1423,475,Picking,6,2025-10-23 07:36:14,2025-10-23 07:53:14,17
1424,475,Packing,4,2025-10-23 08:00:14,2025-10-23 08:10:14,10
1425,475,Shipping,3,2025-10-23 08:18:14,2025-10-23 08:48:14,30
1426,476,Picking,18,2025-10-25 08:13:19,2025-10-25 08:51:19,38
1427,476,Packing,13,2025-10-25 08:57:19,2025-10-25 09:34:19,37
1428,476,Shipping,2,2025-10-25 09:39:19,2025-10-25 10:13:19,34
1429,477,Picking,2,2025-10-24 01:47:52,2025-10-24 02:01:52,14
1430,477,Packing,14,2025-10-24 02:03:52,2025-10-24 02:17:52,14
1431,477,Shipping,10,2025-10-24 02:22:52,2025-10-24 03:21:52,59
1432,478,Picking,1,2025-10-25 15:55:15,2025-10-25 16:40:15,45
1433,478,Packing,20,2025-10-25 16:42:15,2025-10-25 16:54:15,12
1434,478,Shipping,9,2025-10-25 16:58:15,2025-10-25 17:20:15,22
1435,479,Picking,19,2025-10-23 00:04:35,2025-10-23 00:09:35,5
1436,479,Packing,16,2025-10-23 00:18:35,2025-10-23 00:54:35,36
1437,479,Shipping,15,2025-10-23 01:01:35,2025-10-23 01:24:35,23
1438,480,Picking,18,2025-10-24 06:15:05,2025-10-24 06:20:05,5
1439,480,Packing,7,2025-10-24 06:23:05,2025-10-24 07:03:05,40
1440,480,Shipping,2,2025-10-24 07:11:05,2025-10-24 08:00:05,49
1441,481,Picking,2,2025-10-23 07:07:10,2025-10-23 07:21:10,14
1442,481,Packing,4,2025-10-23 07:21:10,2025-10-23 07:45:10,24
1443,481,Shipping,14,2025-10-23 07:55:10,2025-10-23 08:10:10,15
1444,482,Picking,19,2025-10-22 16:44:59,2025-10-22 17:27:59,43
